0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
1,2
1,3
1,4
1,5
1,6
1,7
1,8
2,3
2,4
2,5
2,6
2,7
2,8
3,4
3,5
3,6
3,7
4,5
4,6
4,7
4,8
5,6
5,7
5,8
5,21
5,23
5,34
5,35
5,38
5,43
5,46
5,49
6,7
6,8
7,8
10,20
12,17
12,18
14,18
16,18
16,19
16,20
16,23
16,40
16,42
16,43
17,18
18,19
18,25
18,29
19,23
20,24
20,25
21,23
21,34
21,35
21,38
21,43
21,46
21,49
22,23
22,24
23,24
23,25
23,29
23,34
23,35
23,38
23,43
23,46
23,49
24,25
25,26
25,28
25,29
25,32
26,28
27,31
27,32
28,29
28,30
28,31
28,32
28,36
29,30
29,31
29,32
30,31
30,32
30,33
30,34
30,35
30,36
30,38
31,32
31,34
32,33
32,34
32,35
32,36
33,34
34,35
34,38
34,43
34,45
34,46
34,49
35,38
35,43
35,46
35,49
36,38
37,42
37,45
37,47
38,39
38,40
38,41
38,42
38,43
38,46
38,49
39,40
39,41
39,42
40,42
40,43
41,42
41,43
42,43
42,45
42,46
43,44
43,45
43,46
43,49
44,45
44,46
44,47
45,46
46,47
46,49
