0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,32
0,37
0,40
0,41
0,45
0,46
0,48
0,51
0,56
0,60
0,61
0,62
0,67
0,81
0,83
0,86
0,93
0,99
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,32
2,37
2,40
2,41
2,45
2,46
2,48
2,51
2,56
2,60
2,61
2,62
2,67
2,81
2,83
2,86
2,93
2,99
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
3,24
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
4,23
4,24
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,17
8,18
8,19
8,20
8,21
8,22
8,23
8,24
8,33
8,34
8,36
8,38
8,39
8,40
8,41
8,42
8,43
8,44
8,46
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,23
9,24
9,34
9,35
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
10,19
10,20
10,21
10,22
10,23
10,24
10,31
10,32
10,33
10,34
10,37
10,40
10,41
10,45
10,46
10,48
10,51
10,56
10,60
10,61
10,62
10,67
10,81
10,83
10,86
10,93
10,99
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,19
11,20
11,21
11,22
11,23
11,24
11,28
11,29
11,32
11,33
11,34
11,35
11,36
11,42
11,43
11,44
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,20
12,21
12,22
12,23
12,24
12,27
12,28
12,29
12,30
12,31
12,32
12,34
12,35
12,36
12,37
12,38
12,40
12,41
12,42
12,43
12,44
12,45
12,46
12,48
12,51
12,53
12,56
12,60
12,61
12,62
12,65
12,67
12,69
12,70
12,73
12,80
12,81
12,83
12,86
12,88
12,93
12,95
12,99
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
14,15
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,23
14,24
14,32
14,37
14,39
14,40
14,41
14,42
14,43
14,45
14,46
14,48
14,51
14,52
14,53
14,54
14,56
14,60
14,61
14,62
14,67
14,81
14,83
14,86
14,93
14,99
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,24
16,17
16,18
16,19
16,20
16,21
16,22
16,23
16,24
17,18
17,19
17,20
17,21
17,22
17,23
17,24
18,19
18,20
18,21
18,22
18,23
18,24
18,32
18,37
18,40
18,41
18,45
18,46
18,48
18,51
18,56
18,60
18,61
18,62
18,67
18,81
18,83
18,86
18,93
18,99
19,20
19,21
19,22
19,23
19,24
20,21
20,22
20,23
20,24
20,32
20,37
20,40
20,41
20,45
20,46
20,48
20,51
20,56
20,60
20,61
20,62
20,67
20,81
20,83
20,86
20,93
20,99
21,22
21,23
21,24
21,31
21,32
21,33
21,39
21,40
21,41
21,42
21,43
21,46
21,47
21,48
22,23
22,24
22,32
22,33
22,36
22,38
22,39
22,40
22,41
22,42
22,43
23,24
24,36
24,38
24,39
24,40
24,41
25,31
25,32
25,33
25,35
25,36
25,38
25,39
25,40
25,43
25,44
26,27
26,28
26,29
26,30
26,31
26,33
27,28
27,29
27,30
27,31
27,32
27,33
27,34
27,38
27,41
27,42
27,43
27,45
27,46
27,47
27,49
27,54
27,64
27,65
27,69
27,73
27,83
27,86
27,90
27,96
29,31
29,32
29,33
29,34
29,35
29,39
29,40
29,41
29,42
29,43
29,44
29,45
29,46
29,47
29,48
29,53
29,54
29,62
29,64
29,65
29,68
29,71
29,72
29,74
29,77
29,80
29,82
29,83
29,86
29,90
29,91
30,31
30,33
30,34
30,35
30,36
30,37
30,38
30,39
30,40
30,41
30,43
30,45
30,47
30,48
30,49
30,53
30,54
30,55
30,62
30,64
30,65
30,66
30,67
30,68
30,69
30,70
30,71
30,73
30,74
30,75
30,76
30,78
30,79
30,82
30,83
30,86
30,89
30,90
30,91
30,93
30,95
30,96
30,97
31,32
31,33
31,34
31,35
31,36
31,37
31,41
31,42
31,43
31,45
31,46
31,47
31,48
31,49
31,52
31,53
31,54
31,55
31,57
31,59
31,60
31,62
31,63
31,64
31,65
31,66
31,67
31,68
31,69
31,70
31,71
31,72
31,73
31,74
31,75
31,77
31,78
31,79
31,80
31,81
32,34
32,35
32,36
32,37
32,38
32,39
32,40
32,41
32,42
32,43
32,44
32,45
32,46
32,47
32,48
32,49
32,50
32,51
32,53
32,56
32,57
32,59
32,60
32,61
32,62
32,64
32,65
32,66
32,67
32,68
32,69
32,70
32,72
32,73
32,74
32,75
32,76
32,77
32,78
32,79
32,80
32,81
32,82
32,83
32,86
32,93
32,99
33,34
33,35
33,37
33,38
33,39
33,41
33,42
33,43
33,44
33,45
33,46
33,49
33,50
33,52
33,54
33,55
33,56
33,57
33,58
33,59
33,60
33,61
33,62
33,63
33,64
33,65
33,67
33,68
33,69
33,70
33,71
33,72
33,73
33,74
33,75
33,76
33,77
33,78
33,79
33,80
33,81
33,82
33,83
33,84
33,86
33,87
33,90
33,91
33,95
33,96
33,97
34,35
34,36
34,37
34,38
34,40
35,36
35,37
35,38
35,40
35,41
35,42
35,45
35,47
35,49
36,37
36,38
36,39
36,40
36,41
36,42
36,43
36,44
36,45
37,38
37,39
37,40
37,41
37,45
37,46
37,48
37,51
37,56
37,60
37,61
37,62
37,67
37,81
37,83
37,86
37,93
37,99
38,39
38,41
38,42
38,43
38,44
38,45
38,46
38,47
38,48
38,50
38,52
38,53
38,58
38,59
38,62
38,63
38,65
38,66
38,68
38,69
38,70
38,71
38,72
38,74
38,75
38,76
38,77
38,78
38,80
38,81
38,82
38,87
38,91
38,95
38,97
38,99
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,49
39,50
39,51
39,52
39,53
39,54
40,41
40,42
40,44
40,45
40,46
40,47
40,48
40,49
40,50
40,51
40,52
40,53
40,54
40,55
40,56
40,57
40,58
40,59
40,60
40,61
40,62
40,64
40,66
40,67
40,68
40,69
40,71
40,72
40,74
40,75
