0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,84
0,85
0,87
0,89
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
1,25
1,26
1,27
1,86
1,87
1,88
1,90
1,91
1,92
1,93
1,95
1,96
1,97
1,98
1,99
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,27
2,33
2,34
2,36
2,39
2,42
2,45
2,48
2,50
2,51
2,57
2,59
2,62
2,63
2,67
2,69
2,79
2,82
2,90
2,92
2,94
2,95
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
3,27
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
4,23
4,24
4,25
4,26
4,27
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
5,27
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
6,27
6,33
6,34
6,36
6,39
6,42
6,45
6,48
6,50
6,51
6,57
6,59
6,62
6,63
6,67
6,69
6,79
6,82
6,90
6,92
6,94
6,95
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
7,25
7,26
7,27
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,17
8,18
8,19
8,20
8,21
8,22
8,23
8,24
8,25
8,26
8,27
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,23
9,24
9,25
9,26
9,27
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
10,19
10,20
10,21
10,22
10,23
10,24
10,25
10,26
10,27
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,19
11,20
11,21
11,22
11,23
11,24
11,25
11,26
11,27
11,33
11,34
11,36
11,39
11,42
11,45
11,48
11,50
11,51
11,57
11,59
11,62
11,63
11,67
11,69
11,79
11,82
11,90
11,92
11,94
11,95
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,20
12,21
12,22
12,23
12,24
12,25
12,26
12,27
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
13,25
13,26
13,27
14,15
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,23
14,24
14,25
14,26
14,27
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,24
15,25
15,26
15,27
16,17
16,18
16,19
16,20
16,21
16,22
16,23
16,24
16,25
16,26
16,27
16,33
16,34
16,36
16,39
16,42
16,45
16,48
16,50
16,51
16,57
16,59
16,62
16,63
16,67
16,69
16,79
16,82
16,90
16,92
16,94
16,95
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
17,27
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
18,27
18,33
18,34
18,36
18,39
18,42
18,45
18,48
18,50
18,51
18,57
18,59
18,62
18,63
18,67
18,69
18,79
18,82
18,90
18,92
18,94
18,95
19,20
19,21
19,22
19,23
19,24
19,25
19,26
19,27
20,21
20,22
20,23
20,24
20,25
20,26
20,27
21,22
21,23
21,24
21,25
21,26
21,27
21,33
21,34
21,36
21,39
21,42
21,45
21,48
21,50
21,51
21,57
21,59
21,62
21,63
21,67
21,69
21,79
21,82
21,90
21,92
21,94
21,95
22,23
22,24
22,25
22,26
22,27
23,24
23,25
23,26
23,27
24,25
24,26
24,27
25,26
26,27
27,33
27,34
27,36
27,39
27,42
27,45
27,48
27,50
27,51
27,57
27,59
27,62
27,63
27,67
27,69
27,79
27,82
27,90
27,92
27,94
27,95
33,34
33,36
33,39
33,42
33,45
33,48
33,50
33,51
33,57
33,59
33,62
33,63
33,67
33,69
33,79
33,82
33,90
33,92
33,94
33,95
34,36
34,39
34,42
34,45
34,48
34,50
34,51
34,57
34,59
34,62
34,63
34,67
34,69
34,79
34,82
34,90
34,92
34,94
34,95
36,39
36,42
36,45
36,48
36,50
36,51
36,57
36,59
36,62
36,63
36,67
36,69
36,79
36,82
36,90
36,92
36,94
36,95
39,42
39,45
39,48
39,50
39,51
39,57
39,59
39,62
39,63
39,67
39,69
39,79
39,82
39,90
39,92
39,94
39,95
42,45
42,48
42,50
42,51
42,57
42,59
42,62
42,63
42,67
42,69
42,79
42,82
42,90
42,92
42,94
42,95
45,48
45,50
45,51
45,57
45,59
45,62
45,63
45,67
45,69
45,79
45,82
45,90
45,92
45,94
45,95
48,50
48,51
48,57
48,59
48,62
48,63
48,67
48,69
48,79
48,82
48,90
48,92
48,94
48,95
50,51
50,57
50,59
50,62
50,63
50,67
50,69
50,79
50,82
50,90
50,92
50,94
50,95
51,57
51,59
51,62
51,63
51,67
51,69
51,79
51,82
51,90
51,92
51,94
51,95
57,59
57,62
57,63
57,67
57,69
57,79
57,82
57,90
57,92
57,94
57,95
59,62
59,63
59,67
59,69
59,79
59,82
59,90
59,92
59,94
59,95
62,63
62,67
62,69
62,79
62,82
62,90
62,92
62,94
62,95
63,67
63,69
63,79
63,82
63,90
63,92
63,94
63,95
67,69
67,79
67,82
67,90
67,92
67,94
67,95
69,79
69,82
69,90
69,92
69,94
69,95
79,82
79,90
79,92
79,94
79,95
82,90
82,92
82,94
82,95
84,91
84,99
85,87
85,89
85,91
85,94
85,96
85,99
86,89
86,91
86,92
86,94
86,96
86,97
87,89
87,91
87,92
87,99
88,93
88,94
89,90
89,91
89,93
89,94
89,96
89,99
90,92
90,93
90,94
90,95
91,92
91,93
91,94
91,95
91,96
91,97
91,99
92,94
92,95
92,96
92,99
93,94
93,99
94,95
94,97
94,98
94,99
95,96
95,98
95,99
96,97
96,98
96,99
97,98
97,99
98,99
